Sample Rate
100
Channel Index,Channel Name,Scale,Offset
0,Channel 0:,1.000000,0.000000
1,Channel 1:,1.000000,0.000000
2,Channel 2:,1.000000,0.000000
3,Channel 3:,1.000000,0.000000
4,Channel 4:,1.000000,0.000000
5,Channel 5:,1.000000,0.000000
6,Channel 6:,1.000000,0.000000
7,Channel 7:,1.000000,0.000000
Time(s),Channel 0:,Channel 1:,Channel 2:,Channel 3:,Channel 4:,Channel 5:,Channel 6:,Channel 7:
12.550000,-9.657130,-9.746242,-9.254292,-9.171283,-8.725719,-8.564584,-8.430304,-7.555047
12.560000,-9.781643,-9.900053,-9.215229,-9.393454,-8.889296,-8.866102,-8.294804,-7.712520
12.570000,-9.699855,-9.348287,-9.192035,-9.488670,-8.999161,-8.466926,-7.978637,-7.697871
12.580000,-9.797513,-9.488670,-9.321431,-9.256733,-9.010147,-8.814832,-8.172732,-7.713741
12.590000,-9.841459,-9.301900,-9.417868,-9.398337,-8.808728,-8.501106,-8.169070,-7.883421
12.600000,-9.455711,-9.323873,-9.648585,-9.465476,-8.946670,-8.243534,-8.307012,-7.520867
12.610000,-9.720607,-9.842679,-9.351949,-9.044327,-8.900282,-8.298466,-8.134890,-7.622187
12.620000,-9.900053,-9.327535,-9.355612,-9.155413,-8.868544,-8.492561,-8.116579,-7.579461
12.630000,-9.492332,-9.665675,-9.443503,-9.084611,-9.082170,-8.482795,-8.241093,-7.519646
12.640000,-9.602197,-9.644923,-9.337301,-8.834363,-9.037003,-8.245975,-7.773556,-7.281605
12.650000,-9.449607,-9.444724,-9.599756,-8.808728,-8.463264,-8.186160,-7.918822,-7.395132
12.660000,-9.384909,-9.364157,-9.464256,-9.109026,-8.812390,-8.269169,-7.821164,-7.304799
12.670000,-9.649805,-9.364157,-9.401999,-9.069963,-8.669566,-8.582895,-7.682002,-7.407340
12.680000,-9.646143,-9.443503,-9.394675,-8.807507,-8.695201,-8.322881,-7.603876,-7.124132
12.690000,-9.542382,-9.635157,-9.544823,-9.201801,-8.678111,-8.004273,-7.557488,-7.384146
12.700000,-9.391012,-9.631495,-9.405661,-9.102922,-8.739147,-8.296025,-7.884642,-7.348745
12.710000,-9.387350,-9.229877,-9.044327,-8.752575,-8.631724,-7.876097,-7.909056,-7.343862
12.720000,-9.443503,-9.602197,-9.416648,-8.645151,-8.785534,-8.126345,-7.483024,-7.236439
12.730000,-9.886625,-9.398337,-9.079728,-9.200580,-8.270390,-7.833371,-7.859007,-6.818952
12.740000,-9.687648,-9.467918,-9.215229,-8.875868,-8.681773,-8.328985,-7.685664,-7.027695
12.750000,-9.406882,-9.401999,-9.001602,-9.087053,-8.355840,-8.049439,-7.320668,-7.183948
12.760000,-9.278706,-9.113909,-9.281147,-8.564584,-8.507210,-8.117800,-7.682002,-6.662699
12.770000,-9.603418,-9.428855,-8.975967,-8.735485,-8.493782,-7.960327,-7.213245,-6.779889
12.780000,-9.278706,-9.316548,-9.212787,-8.524300,-8.200809,-7.733272,-7.182727,-6.912947
12.790000,-9.644923,-9.327535,-8.988174,-8.982071,-8.560922,-7.990845,-7.296254,-6.838483
12.800000,-9.271382,-9.273823,-9.146868,-8.541390,-8.386358,-7.765011,-7.249866,-6.901961
12.810000,-9.442283,-9.123674,-9.088273,-8.695201,-8.332647,-7.678340,-7.589227,-6.607767
12.820000,-9.395895,-9.526513,-8.794079,-8.501106,-8.191043,-7.878538,-7.515984,-6.433204
12.830000,-9.267720,-9.557031,-8.997940,-8.905165,-8.299687,-7.996948,-7.398795,-6.875105
12.840000,-9.367819,-9.486229,-8.853895,-8.906386,-8.481575,-7.938354,-7.017929,-6.511330
12.850000,-9.384909,-8.989395,-8.951553,-8.524300,-8.104372,-7.686885,-7.340200,-6.295262
12.860000,-9.305562,-9.156634,-8.844129,-8.411994,-7.877317,-7.939574,-6.809186,-6.272068
12.870000,-9.670558,-9.348287,-8.707408,-8.477913,-7.955444,-7.371939,-7.168078,-6.716411
12.880000,-9.350729,-9.061418,-9.123674,-8.543832,-7.784543,-7.320668,-7.199817,-6.502785
12.890000,-9.244526,-9.436179,-8.983291,-8.624399,-8.258183,-7.691768,-7.197375,-6.496681
12.900000,-9.301900,-8.968643,-8.720836,-8.225223,-7.813840,-7.299916,-6.765240,-6.569924
12.910000,-9.083391,-9.066300,-8.673228,-8.280156,-8.039673,-7.423209,-6.729839,-6.441749
12.920000,-9.430076,-9.015030,-8.557259,-8.499886,-7.815061,-7.193713,-6.788434,-6.145113
12.930000,-9.264057,-8.980850,-8.680552,-8.549935,-8.172732,-7.606317,-6.676127,-6.119478
12.940000,-9.513085,-9.032120,-8.669566,-8.260624,-8.090944,-7.347524,-6.667582,-6.325780
12.950000,-9.166400,-8.982071,-8.534066,-8.045777,-8.000610,-7.266957,-6.787213,-6.187839
12.960000,-9.050431,-9.068742,-8.440070,-8.370489,-7.828489,-7.252308,-6.558938,-5.963226
12.970000,-9.520409,-9.049210,-8.421759,-8.216678,-7.959106,-6.947127,-6.472267,-5.925383
12.980000,-9.295796,-8.720836,-8.614633,-7.994507,-7.723507,-7.277943,-6.383154,-5.789883
12.990000,-9.010147,-8.672007,-8.808728,-7.867552,-7.411002,-7.423209,-6.828717,-6.147555
13.000000,-9.282368,-8.851453,-8.535286,-8.112917,-7.807736,-7.392691,-6.667582,-5.937591
13.010000,-9.318990,-9.168841,-8.267948,-7.891966,-7.859007,-7.238880,-6.661479,-5.537194
13.020000,-9.041886,-9.117571,-8.759899,-7.860227,-7.663691,-7.092393,-6.358740,-5.872892
13.030000,-9.337301,-8.818494,-8.499886,-8.192264,-7.780880,-6.821393,-6.318456,-5.968109
13.040000,-9.234760,-9.096818,-8.291142,-8.038453,-7.266957,-7.120470,-6.053559,-5.507897
13.050000,-9.000381,-8.778210,-8.560922,-8.203250,-7.645380,-6.613870,-6.102388,-5.830167
13.060000,-8.971084,-8.809949,-8.393683,-8.049439,-7.192493,-6.998398,-6.422217,-5.739834
13.070000,-8.901503,-8.812390,-8.087282,-8.022583,-7.147326,-6.994736,-5.907073,-5.354086
13.080000,-9.040665,-8.647593,-8.033570,-7.614862,-7.054551,-6.744488,-6.035248,-5.366293
13.090000,-9.331197,-8.418097,-8.122683,-7.732052,-7.223011,-7.008164,-6.034028,-5.336995
13.100000,-9.134661,-8.692760,-8.283818,-7.906615,-7.520867,-6.807965,-5.783780,-5.213703
13.110000,-9.287251,-8.548714,-8.336309,-7.921263,-7.282826,-6.683452,-6.224460,-5.267414
13.120000,-9.270161,-8.648814,-8.371710,-7.866331,-6.947127,-6.782330,-6.110933,-5.062333
13.130000,-9.112688,-8.537728,-8.457160,-7.816281,-7.227893,-6.366064,-5.877775,-5.047684
13.140000,-8.816052,-8.365606,-8.280156,-7.734493,-6.993515,-6.541848,-6.032807,-5.371176
13.150000,-8.910048,-8.429084,-7.891966,-7.602655,-7.086290,-6.634623,-6.081636,-4.924392
13.160000,-9.121233,-8.355840,-7.795529,-7.772335,-6.855573,-6.157321,-5.764248,-4.803540
13.170000,-8.776989,-8.293584,-7.751583,-7.750362,-7.226673,-6.434424,-5.633631,-4.807202
13.180000,-8.932021,-8.534066,-7.912718,-7.591669,-7.085069,-6.427100,-5.743496,-4.947585
13.190000,-9.018692,-8.161746,-8.078737,-7.739376,-6.790875,-5.998627,-5.470054,-4.797436
13.200000,-8.824598,-8.127565,-8.076295,-7.271839,-6.818952,-6.399023,-5.656825,-4.851148
13.210000,-8.586557,-8.545052,-8.070192,-7.185168,-6.916609,-6.171969,-5.285725,-4.516670
13.220000,-8.425422,-8.612192,-7.592889,-7.293812,-6.999619,-6.295262,-5.267414,-4.533761
13.230000,-8.891737,-8.560922,-8.103151,-7.561151,-6.761578,-5.936370,-5.564050,-4.819409
13.240000,-8.440070,-8.230106,-7.666133,-7.255970,-6.408789,-6.241550,-5.233234,-4.325017
13.250000,-8.636606,-8.259403,-7.561151,-7.327993,-6.728618,-5.940032,-5.398032,-4.732738
13.260000,-8.474250,-7.918822,-7.414664,-7.009384,-6.677348,-6.185397,-4.939040,-4.776684
13.270000,-8.836805,-7.946899,-7.456168,-7.252308,-6.292821,-6.013275,-5.118486,-4.373846
13.280000,-8.623178,-8.216678,-7.682002,-7.085069,-6.469825,-5.633631,-4.851148,-4.410468
13.290000,-8.585336,-8.392462,-7.784543,-6.971542,-6.673686,-5.712978,-4.865797,-4.356756
13.300000,-8.691539,-8.328985,-7.354849,-7.014267,-6.439307,-6.024262,-4.952468,-4.404364
13.310000,-8.653696,-7.823606,-7.786984,-6.679789,-6.639506,-5.554284,-5.147784,-4.456855
13.320000,-8.149538,-7.907836,-7.596551,-6.790875,-6.093843,-5.761807,-4.898756,-4.298161
13.330000,-8.626841,-7.828489,-7.282826,-6.938582,-6.348974,-5.866789,-4.593576,-3.820859
13.340000,-8.435187,-7.646601,-7.523308,-6.716411,-6.162203,-5.565270,-4.611887,-4.072328
13.350000,-8.086061,-8.067750,-7.279164,-6.580911,-6.128023,-5.578698,-4.896315,-3.729305
13.360000,-8.231327,-8.100710,-7.238880,-6.540627,-6.020600,-5.407797,-4.458076,-4.193179
13.370000,-8.170291,-7.730831,-7.177844,-6.859236,-6.263523,-5.537194,-4.398260,-4.111391
13.380000,-8.485237,-7.829709,-7.451286,-6.591897,-5.722744,-5.040360,-4.864576,-3.729305
13.390000,-8.197147,-7.873655,-7.403677,-6.554055,-6.027924,-5.429770,-4.320134,-4.061341
13.400000,-8.442512,-7.511101,-7.306020,-6.496681,-6.218357,-5.117266,-4.749828,-3.885557
13.410000,-8.288701,-7.730831,-7.224231,-6.718853,-5.706874,-4.909743,-4.182193,-3.570611
13.420000,-8.261845,-7.473259,-7.003281,-6.306249,-5.981537,-5.321126,-4.145571,-3.720760
13.430000,-7.800412,-7.651484,-6.781109,-6.388037,-5.620203,-5.318685,-4.434882,-3.449760
13.440000,-8.044556,-7.613642,-6.827497,-6.424659,-5.435874,-4.888991,-4.422675,-3.676814
13.450000,-7.722286,-7.270619,-6.728618,-6.413672,-5.527428,-5.023270,-4.227359,-3.519341
13.460000,-7.840696,-7.337758,-6.948348,-6.046235,-5.644617,-5.067216,-3.878233,-3.226368
13.470000,-8.082399,-7.732052,-6.702983,-6.034028,-5.627527,-5.040360,-4.178531,-3.189746
13.480000,-7.758907,-7.334096,-6.923934,-6.080415,-5.493248,-4.513008,-3.952697,-3.543755
13.490000,-7.655146,-7.421988,-6.670024,-6.320897,-5.686122,-5.006180,-3.892882,-3.237354
13.500000,-7.837034,-7.461051,-6.768902,-6.018158,-5.587243,-4.842603,-4.010071,-2.893111
13.510000,-8.077516,-7.414664,-6.469825,-5.786221,-5.262531,-4.726635,-3.704891,-3.386282
13.520000,-7.911498,-6.984970,-6.934920,-6.128023,-5.025711,-4.837720,-3.867247,-3.154345
13.530000,-7.518425,-7.176623,-6.550393,-5.910735,-5.230793,-4.261540,-3.796445,-3.226368
13.540000,-7.619745,-6.981308,-6.654154,-6.153658,-5.087968,-4.538643,-3.750057,-3.183642
13.550000,-7.811398,-7.196155,-6.704204,-5.955901,-5.305257,-4.144350,-3.516899,-3.039597
13.560000,-7.517205,-6.959335,-6.256199,-5.534752,-4.956130,-4.282292,-3.613336,-2.646525
13.570000,-7.769894,-6.810407,-6.580911,-5.598230,-5.168536,-4.415351,-3.708553,-2.828412
13.580000,-7.810178,-6.884871,-6.495460,-5.438315,-5.243000,-4.315251,-3.670710,-2.835737
13.590000,-7.319448,-6.823835,-6.223239,-5.748379,-4.992752,-4.237125,-3.636530,-2.534218
13.600000,-7.674678,-6.810407,-6.079194,-5.376059,-4.910964,-4.423896,-3.114061,-2.701457
13.610000,-7.420768,-6.737163,-5.981537,-5.780117,-4.764477,-3.927062,-3.304494,-2.268101
13.620000,-7.584344,-7.092393,-6.386816,-5.235676,-4.805982,-4.161440,-3.046921,-2.669718
13.630000,-7.594110,-6.772564,-5.847257,-5.550622,-4.815747,-3.979553,-3.391165,-2.532998
13.640000,-7.437858,-6.822614,-5.999847,-5.505455,-4.571603,-3.669490,-3.399710,-2.476844
13.650000,-7.043565,-6.897078,-5.974212,-5.631189,-4.539864,-4.086976,-3.365530,-2.050813
13.660000,-7.077745,-6.450294,-6.027924,-5.095293,-4.386053,-3.902647,-2.863813,-1.986114
13.670000,-6.982528,-6.449073,-6.004730,-5.128252,-4.722972,-3.974670,-3.217823,-2.183871
13.680000,-7.420768,-6.810407,-5.825284,-5.163653,-4.274968,-3.856260,-3.006638,-2.016632
13.690000,-6.960555,-6.764019,-5.592126,-4.910964,-4.469062,-3.615778,-2.780804,-1.763943
13.700000,-6.779889,-6.341650,-5.926604,-5.144121,-4.648508,-3.790341,-2.808881,-2.168002
13.710000,-7.188830,-6.594339,-5.529870,-4.831617,-4.119936,-3.460746,-2.856489,-2.114290
13.720000,-6.789654,-6.120699,-5.565270,-4.769360,-4.415351,-3.653620,-2.778363,-1.643091
13.730000,-6.656596,-6.541848,-5.871672,-5.157549,-3.985657,-3.463188,-2.741741,-1.876249
13.740000,-6.934920,-6.479591,-5.598230,-4.892653,-3.916075,-3.309377,-2.479286,-1.877470
13.750000,-6.672465,-6.276951,-5.861906,-4.989090,-4.266423,-3.304494,-2.553750,-1.433127
13.760000,-6.870222,-6.032807,-5.434653,-4.720531,-4.242008,-3.361868,-2.261997,-1.359884
13.770000,-6.569924,-5.966888,-5.655604,-4.891432,-3.779355,-3.216602,-2.551308,-1.336690
13.780000,-6.947127,-6.104829,-5.361410,-4.431220,-4.166323,-2.977340,-2.576944,-1.259785
13.790000,-6.649271,-5.898528,-5.648280,-4.713207,-4.080873,-3.006638,-2.464637,-1.330587
13.800000,-6.341650,-6.154879,-5.258869,-4.801099,-3.662165,-3.114061,-2.113069,-1.452659
13.810000,-6.892195,-6.106050,-5.194171,-4.415351,-3.995422,-2.887007,-2.015412,-1.175555
13.820000,-6.574807,-5.794766,-5.141680,-4.431220,-3.833066,-3.142138,-1.910430,-1.341573
13.830000,-6.292821,-5.991302,-4.940261,-4.295720,-3.736629,-3.095750,-2.047150,-1.475853
13.840000,-6.640726,-5.626307,-5.067216,-4.172427,-3.836728,-2.872358,-1.693141,-1.287861
13.850000,-6.377050,-5.756924,-4.942702,-4.611887,-3.634089,-2.922408,-2.047150,-0.904555
13.860000,-6.532082,-5.654383,-5.072099,-4.346990,-3.209277,-2.780804,-1.591821,-1.030289
13.870000,-6.331884,-5.420005,-5.197833,-4.008850,-3.461967,-2.734417,-1.868925,-1.224384
13.880000,-6.560159,-5.520104,-5.092851,-4.377508,-3.586481,-2.431678,-1.469749,-1.113298
13.890000,-5.930266,-5.649500,-4.963455,-3.944152,-3.554742,-2.399939,-1.663844,-0.917983
13.900000,-6.088960,-5.321126,-4.891432,-4.211490,-3.238575,-2.503700,-1.445335,-0.712902
13.910000,-6.052338,-5.579919,-4.487373,-4.110170,-2.943160,-2.114290,-1.801785,-0.808118
13.920000,-5.850919,-5.239338,-4.578927,-3.944152,-2.984665,-2.616007,-1.217060,-0.858167
13.930000,-6.214694,-5.444419,-4.925612,-3.859922,-2.871138,-2.026398,-1.593042,-0.688487
13.940000,-6.075532,-5.163653,-4.544747,-4.043030,-3.126268,-2.152132,-1.195087,-0.460212
13.950000,-5.694667,-4.996414,-4.677806,-3.634089,-3.123827,-1.860380,-1.022965,-0.743420
13.960000,-5.816739,-4.917067,-4.174868,-3.776913,-2.763714,-2.283970,-1.215839,-0.133059
13.970000,-5.850919,-4.934157,-4.702220,-3.383841,-2.553750,-1.743191,-1.265888,-0.573739
13.980000,-5.872892,-5.080644,-4.183413,-3.836728,-2.730755,-1.999542,-1.075456,-0.021973
13.990000,-5.855802,-5.327230,-4.248112,-3.398489,-2.601358,-1.828641,-1.019303,-0.025635
14.000000,-5.719081,-4.819409,-4.132143,-3.563287,-2.509804,-1.923857,-1.051041,-0.029297
14.010000,-5.614099,-5.240558,-4.376287,-3.325246,-2.428016,-1.920195,-1.220722,-0.009766
14.020000,-5.822843,-5.103838,-4.163882,-3.570611,-2.567178,-1.547875,-0.625010,-0.032959
14.030000,-5.691005,-4.760815,-4.283513,-3.601129,-2.430457,-1.702907,-0.780041,0.268559
14.040000,-5.776455,-4.742504,-4.314031,-2.973678,-2.468299,-1.853056,-0.815442,-0.119631
14.050000,-5.435874,-4.620432,-4.232242,-3.272755,-2.376745,-1.560082,-0.699474,0.085451
14.060000,-5.420005,-4.796216,-3.850156,-3.206836,-2.609903,-1.334249,-0.490730,0.395514
14.070000,-5.308919,-4.619211,-3.671931,-3.222705,-2.522011,-1.604028,-0.402838,-0.021973
14.080000,-5.363851,-4.614328,-3.585260,-2.856489,-2.338903,-1.623560,-0.507820,0.341802
14.090000,-5.004959,-4.456855,-3.564508,-2.796674,-2.340124,-1.296407,-0.655528,0.312505
14.100000,-5.117266,-4.450752,-3.411917,-2.683146,-2.283970,-1.123064,-0.625010,0.668956
14.110000,-5.178302,-4.552071,-3.911192,-3.024949,-2.243687,-1.479515,-0.491951,0.463874
14.120000,-4.810864,-4.495918,-3.419242,-2.845502,-1.876249,-1.218280,-0.034180,0.620127
14.130000,-4.965896,-4.467842,-3.674372,-2.648966,-1.712673,-0.993668,-0.144045,0.390631
14.140000,-5.123369,-4.492256,-3.226368,-2.523232,-1.676051,-1.112078,-0.284428,0.509041
14.150000,-4.919509,-4.342107,-3.703670,-2.548867,-1.618677,-1.108415,-0.357671,1.005875
14.160000,-4.803540,-3.974670,-3.096971,-2.550088,-1.494163,-1.047379,0.195315,0.897230
14.170000,-5.119707,-3.902647,-3.065232,-2.363317,-1.746853,-0.947280,0.073243,0.957046
14.180000,-4.802319,-4.277409,-3.275196,-2.630655,-1.524681,-0.731212,0.167239,1.160906
14.190000,-4.511788,-3.902647,-3.159228,-2.519570,-1.325704,-0.705577,0.185550,1.199969
14.200000,-4.586252,-3.973449,-3.302052,-2.168002,-1.662623,-0.758068,0.461433,1.075456
14.210000,-4.422675,-3.939269,-2.850385,-2.053254,-1.350118,-0.683604,0.524910,1.170672
14.220000,-4.476387,-3.892882,-3.147021,-2.288853,-1.429465,-0.438239,0.456550,1.185321
14.230000,-4.290837,-3.880674,-3.190967,-1.840848,-1.502708,-0.310063,0.214847,0.963149
14.240000,-4.357977,-3.746395,-3.127489,-1.871366,-1.103532,-0.423590,0.542000,1.376974
14.250000,-4.588693,-3.490043,-2.547646,-1.815213,-1.285420,-0.163577,0.637217,1.104753
14.260000,-4.221256,-3.555962,-2.636759,-1.965362,-1.041276,-0.527352,0.407721,1.262226
14.270000,-4.348211,-3.250782,-2.523232,-1.798123,-1.140154,-0.399176,0.701915,1.729763
14.280000,-4.073548,-3.276417,-2.469520,-1.818875,-1.000992,0.047608,0.906996,1.741970
14.290000,-4.086976,-3.394827,-2.482948,-1.723659,-1.174334,-0.374762,0.527352,1.754177
14.300000,-3.872129,-3.618219,-2.346227,-1.505150,-0.670176,0.081788,0.538338,1.790799
14.310000,-3.931945,-3.521782,-2.481727,-1.861601,-1.087663,-0.075685,0.911879,1.654078
14.320000,-4.044251,-3.278859,-2.635538,-1.546654,-0.791028,0.317388,0.919203,1.826200
14.330000,-4.144350,-3.429007,-2.585489,-1.239033,-0.693370,0.261234,1.008316,2.033722
14.340000,-3.618219,-3.360647,-2.481727,-1.337911,-0.682383,0.234379,0.858167,1.688258
14.350000,-3.844053,-3.332570,-2.200961,-1.477073,-0.449226,0.522469,1.402609,2.208286
14.360000,-3.740291,-2.801556,-2.132601,-1.174334,-0.567636,0.218509,1.235370,2.209506
14.370000,-3.940490,-2.895552,-2.393835,-0.999771,-0.175784,0.491951,1.185321,1.773709
14.380000,-3.405814,-2.795453,-2.258335,-1.273213,-0.297856,0.744640,1.472190,1.992218
14.390000,-3.447318,-2.651408,-2.220493,-1.274434,-0.185550,0.227054,1.628443,2.183871
14.400000,-3.582818,-2.821088,-2.080110,-1.401389,-0.480964,0.346685,1.407492,1.984894
14.410000,-3.615778,-2.430457,-1.650416,-1.026627,-0.008545,0.434577,1.458762,2.324254
14.420000,-3.536431,-2.664836,-1.694362,-1.101091,0.002441,0.797131,1.376974,2.257115
14.430000,-3.656062,-2.782025,-1.488060,-0.667735,-0.114748,1.041276,1.734646,2.490272
14.440000,-3.154345,-2.647745,-1.999542,-1.109636,-0.136721,0.874037,1.680934,2.370642
14.450000,-3.064012,-2.202182,-1.505150,-0.720226,-0.039063,0.974136,1.721218,2.355993
14.460000,-3.470512,-2.645304,-1.617456,-0.593271,0.285649,0.944839,2.065461,2.357214
14.470000,-3.343557,-2.155795,-1.556420,-0.845960,-0.109865,0.932631,1.962921,2.556191
14.480000,-2.990768,-2.320592,-1.621118,-0.362554,0.201419,0.935073,1.794461,2.496376
14.490000,-3.134813,-2.506142,-1.512474,-0.665293,0.432136,1.364767,1.959258,2.656291
14.500000,-3.020066,-1.942168,-1.259785,-0.705577,0.561532,1.307393,2.124056,3.085985
14.510000,-2.938277,-2.336461,-1.182879,-0.584726,0.500496,1.041276,2.044709,2.729534
14.520000,-2.785687,-2.012970,-1.480735,-0.404059,0.216068,1.035172,2.178988,3.017624
14.530000,-2.637980,-1.975128,-1.436790,-0.224613,0.246586,1.629664,2.255894,3.132372
14.540000,-2.959030,-1.693141,-1.258564,0.030518,0.782483,1.577173,2.030060,3.153124
14.550000,-2.626993,-2.020294,-1.134051,-0.439460,0.528573,1.472190,2.410925,3.076219
14.560000,-2.586709,-2.026398,-1.119402,-0.058595,0.731212,1.250019,2.163119,3.103075
14.570000,-2.534218,-1.766384,-0.645762,0.054932,0.590829,1.359884,2.183871,3.409476
14.580000,-2.613565,-1.965362,-0.660410,0.097658,0.845960,1.611353,2.357214,3.391165
14.590000,-2.348669,-1.832303,-0.581064,0.255131,1.132830,1.903105,2.380407,3.381399
14.600000,-2.202182,-1.595483,-0.885023,0.067140,0.715343,1.822538,2.364538,3.442435
14.610000,-2.345006,-1.375753,-0.513924,0.247807,0.793469,2.115511,2.612345,3.431449
14.620000,-2.266880,-1.760281,-0.516365,0.397955,1.192645,2.037385,2.573281,3.747616
14.630000,-2.403601,-1.330587,-0.703136,0.382086,1.015640,2.178988,2.569619,3.750057
14.640000,-2.391394,-1.286641,-0.732433,0.585946,1.481956,1.965362,2.896773,3.845274
14.650000,-1.944610,-1.022965,-0.220951,0.445563,1.329366,2.026398,2.702678,3.461967
14.660000,-1.959258,-1.408713,-0.283207,0.654307,1.605249,1.853056,2.838178,3.891661
14.670000,-2.243687,-1.403830,-0.480964,0.640879,1.221942,2.313268,3.088426,4.001526
14.680000,-1.872587,-1.195087,-0.220951,0.328374,1.286641,2.257115,3.369192,3.837949
14.690000,-2.165560,-1.064469,-0.356451,0.759289,1.414817,2.390173,2.911421,4.083314
14.700000,-2.086213,-0.772717,-0.224613,0.607919,1.813993,2.620890,3.405814,3.807431
14.710000,-1.679713,-0.672618,-0.307622,0.554208,1.539330,2.486610,3.536431,4.279850
14.720000,-1.522240,-0.949722,0.280766,0.544442,1.928740,2.248569,3.481498,3.867247
14.730000,-1.795682,-0.786145,0.089113,0.717784,2.011749,2.274205,3.187304,4.395819
14.740000,-1.600366,-0.445563,0.389410,1.215839,1.490501,2.478065,3.424125,4.401923
14.750000,-1.478294,-0.887465,0.421149,0.858167,1.702907,2.449989,3.614557,4.443427
14.760000,-1.367208,-0.909438,0.200198,1.301289,2.154574,2.857710,3.629206,4.095521
14.770000,-1.180438,-0.804456,0.113527,1.069352,2.222934,2.712444,3.574273,4.419013
14.780000,-1.611353,-0.551766,0.283207,1.057145,2.048371,2.723430,3.935607,4.499580
14.790000,-1.562524,-0.333257,0.302739,1.110857,1.987335,2.725872,3.708553,4.671702
14.800000,-1.196307,-0.364996,0.559091,1.488060,1.848173,2.771038,3.701228,4.409247
14.810000,-1.020523,-0.067140,0.312505,1.381857,2.298619,3.109178,3.610895,4.489815
14.820000,-1.182879,-0.148928,0.372320,1.728542,2.448768,3.031052,3.675593,4.442206
14.830000,-1.009537,-0.421149,0.728771,1.490501,2.614786,3.399710,3.706111,4.862135
14.840000,-1.153582,0.062257,0.970474,1.810330,2.644083,3.244678,4.278630,5.008621
14.850000,-1.171893,-0.053712,1.074235,1.839628,2.430457,3.037156,4.124819,4.666819
14.860000,-0.936294,-0.222171,0.770275,1.844511,2.795453,3.239796,3.873350,4.891432
14.870000,-1.057145,0.302739,1.082780,1.590600,2.547646,3.530327,4.182193,4.631418
14.880000,-0.535897,0.220951,0.843519,1.793240,2.514687,3.303273,4.239567,5.216144
14.890000,-0.649424,0.023194,0.778820,2.048371,2.753948,3.439994,4.244450,4.722972
14.900000,-0.649424,0.507820,0.781262,1.840848,2.532998,3.358206,4.051575,5.028153
14.910000,-0.294194,0.161135,1.145037,2.225376,3.094530,3.543755,4.610666,5.113603
14.920000,-0.200198,0.423590,1.179217,2.178988,2.979782,3.939269,4.353094,5.268635
14.930000,-0.621347,0.223392,1.202411,2.230259,2.749065,3.625544,4.384833,5.355306
14.940000,-0.455329,0.192874,1.304952,2.170443,2.854047,3.564508,4.428779,5.550622
14.950000,-0.070802,0.347906,1.085222,2.428016,3.106737,4.034485,4.554513,5.361410
14.960000,-0.157473,0.856947,1.574731,2.530556,3.103075,3.914855,4.881666,5.127031
14.970000,-0.214847,0.473640,1.514916,2.628214,3.038376,3.673152,4.459297,5.177081
14.980000,-0.244144,0.450446,1.831083,2.103304,3.092088,4.205386,4.711986,5.676356
14.990000,-0.288090,0.722667,1.472190,2.448768,3.178759,3.964904,4.874342,5.350423
