Sample Rate
100
Channel Index,Channel Name,Scale,Offset
0,Channel 0:,1.000000,0.000000
1,Channel 1:,1.000000,0.000000
2,Channel 2:,1.000000,0.000000
3,Channel 3:,1.000000,0.000000
4,Channel 4:,1.000000,0.000000
5,Channel 5:,1.000000,0.000000
6,Channel 6:,1.000000,0.000000
7,Channel 7:,1.000000,0.000000
Time(s),Channel 0:,Channel 1:,Channel 2:,Channel 3:,Channel 4:,Channel 5:,Channel 6:,Channel 7:
41.000000,1.383546,1.371516,1.382975,1.366161,1.396259,1.359063,1.354739,1.383111
41.010000,1.378454,1.376607,1.385521,1.366161,1.393713,1.361609,1.357285,1.380565
41.020000,1.386092,1.368970,1.377884,1.371253,1.393713,1.366700,1.357285,1.375473
41.030000,1.386092,1.368970,1.377884,1.366161,1.396259,1.371791,1.359832,1.380565
41.040000,1.391184,1.371516,1.372792,1.361069,1.393713,1.371791,1.362378,1.383111
41.050000,1.386092,1.368970,1.372792,1.358523,1.401351,1.371791,1.359832,1.380565
41.060000,1.381000,1.366425,1.377884,1.366161,1.393713,1.364154,1.362378,1.375473
41.070000,1.383546,1.368970,1.380430,1.366161,1.401351,1.369245,1.354739,1.375473
41.080000,1.386092,1.363879,1.377884,1.373799,1.401351,1.366700,1.362378,1.375473
41.090000,1.381000,1.368970,1.377884,1.371253,1.401351,1.366700,1.359832,1.380565
41.100000,1.386092,1.363879,1.377884,1.371253,1.401351,1.366700,1.362378,1.375473
41.110000,1.386092,1.363879,1.377884,1.373799,1.401351,1.366700,1.359832,1.378019
41.120000,1.378454,1.366425,1.377884,1.371253,1.393713,1.366700,1.354739,1.375473
41.130000,1.381000,1.374062,1.377884,1.368707,1.401351,1.364154,1.354739,1.383111
41.140000,1.375908,1.363879,1.377884,1.366161,1.393713,1.364154,1.354739,1.372927
41.150000,1.378454,1.371516,1.385521,1.371253,1.393713,1.361609,1.362378,1.380565
41.160000,1.386092,1.376607,1.385521,1.361069,1.388621,1.366700,1.362378,1.385657
41.170000,1.391184,1.368970,1.370246,1.361069,1.396259,1.364154,1.364924,1.388204
41.180000,1.391184,1.371516,1.372792,1.361069,1.396259,1.366700,1.367470,1.385657
41.190000,1.383546,1.366425,1.372792,1.361069,1.396259,1.364154,1.359832,1.380565
41.200000,1.386092,1.371516,1.372792,1.366161,1.403897,1.374336,1.359832,1.380565
41.210000,1.378454,1.363879,1.380430,1.366161,1.396259,1.366700,1.357285,1.375473
41.220000,1.381000,1.366425,1.377884,1.363615,1.396259,1.366700,1.354739,1.375473
41.230000,1.383546,1.368970,1.385521,1.371253,1.396259,1.364154,1.362378,1.383111
41.240000,1.388638,1.376607,1.377884,1.366161,1.391167,1.366700,1.367470,1.385657
41.250000,1.386092,1.366425,1.370246,1.366161,1.403897,1.364154,1.362378,1.375473
41.260000,1.381000,1.376607,1.380430,1.366161,1.391167,1.359063,1.362378,1.385657
41.270000,1.391184,1.366425,1.370246,1.366161,1.396259,1.371791,1.367470,1.380565
41.280000,1.381000,1.368970,1.380430,1.371253,1.401351,1.364154,1.354739,1.380565
41.290000,1.383546,1.376607,1.377884,1.366161,1.391167,1.361609,1.359832,1.380565
41.300000,1.386092,1.366425,1.370246,1.361069,1.401351,1.371791,1.359832,1.383111
41.310000,1.378454,1.363879,1.377884,1.371253,1.396259,1.364154,1.352193,1.372927
41.320000,1.375908,1.366425,1.385521,1.373799,1.401351,1.359063,1.354739,1.380565
41.330000,1.388638,1.366425,1.380430,1.361069,1.396259,1.371791,1.370016,1.380565
41.340000,1.391184,1.368970,1.375338,1.363615,1.396259,1.371791,1.359832,1.380565
41.350000,1.378454,1.371516,1.377884,1.368707,1.393713,1.361609,1.354739,1.380565
41.360000,1.381000,1.368970,1.377884,1.366161,1.396259,1.359063,1.354739,1.380565
41.370000,1.383546,1.376607,1.385521,1.366161,1.391167,1.366700,1.362378,1.385657
41.380000,1.383546,1.363879,1.372792,1.373799,1.401351,1.364154,1.362378,1.375473
41.390000,1.378454,1.368970,1.377884,1.373799,1.401351,1.359063,1.354739,1.375473
41.400000,1.386092,1.376607,1.382975,1.366161,1.391167,1.364154,1.359832,1.388204
41.410000,1.391184,1.363879,1.372792,1.366161,1.396259,1.374336,1.359832,1.375473
41.420000,1.386092,1.371516,1.375338,1.371253,1.403897,1.366700,1.362378,1.375473
41.430000,1.375908,1.374062,1.385521,1.371253,1.393713,1.364154,1.359832,1.375473
41.440000,1.378454,1.371516,1.385521,1.368707,1.396259,1.361609,1.362378,1.380565
41.450000,1.378454,1.363879,1.377884,1.366161,1.401351,1.364154,1.357285,1.375473
41.460000,1.378454,1.366425,1.377884,1.366161,1.396259,1.366700,1.354739,1.375473
41.470000,1.381000,1.361334,1.380430,1.371253,1.396259,1.366700,1.357285,1.375473
41.480000,1.386092,1.363879,1.377884,1.366161,1.401351,1.371791,1.354739,1.375473
41.490000,1.383546,1.368970,1.372792,1.358523,1.401351,1.371791,1.362378,1.383111
41.500000,1.391184,1.368970,1.375338,1.358523,1.391167,1.364154,1.364924,1.380565
41.510000,1.386092,1.376607,1.382975,1.363615,1.396259,1.364154,1.364924,1.385657
41.520000,1.381000,1.376607,1.375338,1.366161,1.396259,1.361609,1.362378,1.380565
41.530000,1.386092,1.374062,1.382975,1.358523,1.388621,1.364154,1.359832,1.385657
41.540000,1.388638,1.371516,1.377884,1.361069,1.391167,1.371791,1.364924,1.380565
41.550000,1.388638,1.379153,1.377884,1.366161,1.396259,1.366700,1.367470,1.388204
41.560000,1.386092,1.371516,1.385521,1.371253,1.396259,1.361609,1.362378,1.380565
41.570000,1.388638,1.376607,1.377884,1.366161,1.388621,1.359063,1.367470,1.385657
41.580000,1.386092,1.368970,1.382975,1.366161,1.393713,1.359063,1.362378,1.380565
41.590000,1.381000,1.368970,1.382975,1.371253,1.393713,1.364154,1.362378,1.380565
41.600000,1.381000,1.363879,1.382975,1.368707,1.396259,1.364154,1.354739,1.375473
41.610000,1.381000,1.363879,1.380430,1.366161,1.401351,1.366700,1.354739,1.375473
41.620000,1.383546,1.366425,1.372792,1.366161,1.396259,1.371791,1.359832,1.375473
41.630000,1.386092,1.376607,1.377884,1.358523,1.391167,1.366700,1.359832,1.385657
41.640000,1.378454,1.368970,1.375338,1.366161,1.393713,1.359063,1.354739,1.383111
41.650000,1.386092,1.366425,1.372792,1.366161,1.398805,1.371791,1.367470,1.375473
41.660000,1.391184,1.368970,1.377884,1.358523,1.388621,1.364154,1.367470,1.380565
41.670000,1.383546,1.374062,1.377884,1.366161,1.388621,1.359063,1.362378,1.380565
41.680000,1.381000,1.371516,1.377884,1.371253,1.396259,1.364154,1.357285,1.372927
41.690000,1.388638,1.371516,1.375338,1.361069,1.396259,1.371791,1.367470,1.385657
41.700000,1.388638,1.368970,1.380430,1.358523,1.391167,1.366700,1.367470,1.380565
41.710000,1.391184,1.376607,1.377884,1.363615,1.388621,1.364154,1.364924,1.385657
41.720000,1.386092,1.368970,1.382975,1.371253,1.396259,1.359063,1.362378,1.383111
41.730000,1.381000,1.366425,1.377884,1.373799,1.396259,1.366700,1.354739,1.375473
41.740000,1.386092,1.363879,1.377884,1.363615,1.401351,1.366700,1.359832,1.375473
41.750000,1.393730,1.368970,1.377884,1.366161,1.396259,1.371791,1.370016,1.380565
41.760000,1.391184,1.368970,1.377884,1.358523,1.388621,1.371791,1.364924,1.380565
41.770000,1.391184,1.371516,1.375338,1.361069,1.396259,1.371791,1.367470,1.380565
41.780000,1.386092,1.371516,1.377884,1.358523,1.386075,1.364154,1.364924,1.388204
41.790000,1.386092,1.376607,1.382975,1.366161,1.388621,1.366700,1.362378,1.388204
41.800000,1.378454,1.376607,1.385521,1.363615,1.393713,1.359063,1.362378,1.383111
41.810000,1.381000,1.371516,1.377884,1.368707,1.393713,1.361609,1.357285,1.380565
41.820000,1.381000,1.368970,1.380430,1.371253,1.396259,1.364154,1.362378,1.375473
41.830000,1.381000,1.363879,1.375338,1.363615,1.403897,1.364154,1.354739,1.375473
41.840000,1.386092,1.368970,1.372792,1.366161,1.398805,1.374336,1.367470,1.383111
41.850000,1.391184,1.368970,1.375338,1.358523,1.393713,1.374336,1.364924,1.380565
41.860000,1.386092,1.363879,1.372792,1.366161,1.396259,1.371791,1.359832,1.375473
41.870000,1.388638,1.366425,1.372792,1.363615,1.396259,1.369245,1.367470,1.383111
41.880000,1.391184,1.376607,1.380430,1.366161,1.393713,1.364154,1.364924,1.385657
41.890000,1.386092,1.376607,1.377884,1.361069,1.391167,1.366700,1.364924,1.388204
41.900000,1.388638,1.371516,1.370246,1.358523,1.393713,1.366700,1.370016,1.385657
41.910000,1.383546,1.368970,1.372792,1.358523,1.396259,1.366700,1.364924,1.383111
41.920000,1.391184,1.368970,1.375338,1.366161,1.396259,1.371791,1.364924,1.380565
41.930000,1.388638,1.368970,1.375338,1.358523,1.396259,1.374336,1.359832,1.385657
41.940000,1.388638,1.368970,1.370246,1.361069,1.393713,1.371791,1.364924,1.378019
41.950000,1.378454,1.376607,1.382975,1.366161,1.396259,1.359063,1.359832,1.380565
41.960000,1.378454,1.363879,1.377884,1.366161,1.396259,1.364154,1.357285,1.375473
41.970000,1.378454,1.363879,1.375338,1.366161,1.396259,1.364154,1.354739,1.375473
41.980000,1.383546,1.371516,1.377884,1.366161,1.401351,1.371791,1.359832,1.383111
41.990000,1.388638,1.376607,1.375338,1.363615,1.396259,1.364154,1.367470,1.385657
